,P4,Cz,F8,T7
6742,-0.44517332,1.4506893,-10.816643,5.031911
6744,2.6137967,6.5211763,-9.094111,7.8478527
6749,3.1236956,0.7138114,-12.104358,6.182792
6750,3.594696,2.8294702,-13.036201,7.5018077
6755,-0.8352188,0.065318115,-8.291184,2.1552806
6761,-2.5798533,-2.83752,-5.0826488,3.7951562
6766,3.506929,1.0025276,-6.935063,0.93552816
6771,0.75025153,2.9078941,-5.4897428,-0.72181934
6774,2.996286,7.063227,-6.397007,-0.18763536
6781,6.2348056,6.568274,-11.056904,4.4784627
6784,-2.1345875,1.4308394,7.694856,-3.975986
6785,-0.8048937,1.0059987,9.362524,-2.416625
6794,0.8970436,2.7430432,9.763132,-0.56329983
6796,-0.6205213,0.56440645,6.564641,-2.8756866
6797,-2.3388705,-1.3784255,9.010848,-2.9916146
6801,2.17844,0.5887706,13.303558,-3.3415415
6802,1.9546634,1.8319256,10.9181595,-3.6161091
6805,0.5500487,4.7371483,9.112958,1.4448234
6807,1.6043,5.5312,5.6935277,0.20158781
6811,-4.347032,-1.3472452,8.436788,-5.221184
6813,-4.718098,-3.645917,-0.6569619,-3.410396
6814,-4.432497,-2.4668772,-0.7579253,-0.6074859
6815,-5.772141,-2.133918,1.1866391,1.2391924
6816,-4.8281965,-1.37308,4.682211,1.3086238
6818,1.0333279,-0.034135688,7.7931533,0.29469654
6819,2.1190615,-0.026376257,6.483665,-0.072132215
6820,3.1593814,1.3094949,3.7137372,-1.2925775
6821,3.4972405,2.8576877,0.1036053,-2.1435916
6824,3.3153384,4.987739,0.3962589,3.0771313
6826,1.5770848,1.691621,-2.1711297,4.8695254
6832,-3.7089777,-5.6017933,-2.9094565,-1.3465648
6833,-5.8274193,-8.005392,-2.6085708,-4.4626293
6841,6.198253,-0.13514253,-0.4318226,5.781278
6842,6.177167,1.1121647,-0.9196126,5.8641825
6843,4.161069,1.4336765,-0.44211125,4.2440786
6846,1.6397156,-0.5900343,-2.0411572,3.4013212
6850,-2.075716,5.4618692,-0.7049989,4.4941773
6860,1.7815462,0.098327756,0.4749495,-3.6469803
6861,1.4035461,-1.0856586,1.812174,-2.5887573
6872,3.4528825,4.096096,-4.903631,2.2019598
6874,1.6167125,1.45232,-5.926487,4.992386
6876,-1.0884606,2.707768,-4.82234,4.172911
6880,-0.39036015,2.6570787,1.1495984,-0.7491824
6881,-2.1542983,-0.082173415,0.23461857,-4.164353
6882,-3.824602,-3.2571287,1.9132619,-6.349157
6885,-2.867154,-4.4889307,5.4736285,-3.7778826
6886,-1.1131527,-4.4426513,4.9102645,-4.0323877
6889,1.7199388,-1.0584947,2.2948782,3.476674
6898,2.1998403,5.810526,6.2808356,0.9122809
6902,5.0555406,7.7350364,-2.714611,0.8450186
6904,3.060426,2.2672844,-5.7486477,-1.4169601
6908,2.9397247,0.9917997,-1.6289914,-0.29242888
6909,1.6761565,-1.9191867,-1.6173724,-0.7917601
6912,-1.7642808,-4.689499,-1.5859927,-3.6507728
6916,-0.46473068,0.001120868,7.101807,-1.8082995
6918,-1.6875949,-2.624485,7.0081306,-2.5286427
6919,-0.43620753,-0.7517943,5.42533,-2.0325754
6930,3.4766083,7.748207,0.67623174,5.4174685
6933,-3.1718364,2.6056054,0.99759394,-1.8615077
6934,-4.1776776,1.0100644,0.21483532,-2.583022
6940,-5.123182,1.7770413,12.422925,1.4469421
6947,-2.998807,-5.543435,7.6384563,-2.5768929
6953,-2.7234879,-0.06359969,10.56317,5.8886824
6954,-3.9132757,0.0033947935,10.272455,4.5112953
6955,-3.5623791,0.6886285,9.472754,2.279051
6960,-4.87635,1.5126828,12.498014,8.035576
6962,-2.4399402,0.039018136,9.499676,8.630258
6963,-1.3585317,-1.5108424,9.23996,8.426247
6964,-1.1900723,-0.5071245,12.403827,9.364555
6967,0.061202187,1.7627846,15.361696,4.163215
6969,-1.4133223,2.7876925,19.193106,3.5988379
6970,-0.7953775,3.6043904,20.06002,5.293968
6974,-1.0425757,5.513366,13.217882,5.322956
6976,-1.2894248,8.150495,14.710399,8.486715
6979,-1.9938177,13.977609,11.775403,13.192714
6980,-0.30429915,16.709831,13.177107,16.07446
6981,1.7157205,18.41059,13.978987,16.350504
6983,3.2721858,17.6313,12.510831,12.235263
6985,3.5808551,17.501879,17.864365,16.99841
6987,7.19082,16.906292,13.5588,16.910934
6989,4.9107714,24.403748,13.342505,20.71332
6992,6.463148,25.449461,19.193872,17.02705
6995,6.3262835,22.51209,18.590593,14.825158
6997,5.0108447,27.631903,24.831644,21.313118
