,TMIN,SNOW,TMAX,PRCP,SNWD
11927,37.0,0.0,69.0,0.0,0.0
11928,54.0,0.0,85.0,0.0,0.0
11929,61.0,0.0,85.0,0.0,0.0
11930,65.0,0.0,81.0,0.0,0.0
11931,59.0,0.0,86.0,0.0,0.0
11932,50.0,0.0,80.0,0.0,0.0
11933,46.0,0.0,77.0,0.0,0.0
11934,52.0,0.0,82.0,0.0,0.0
11935,53.0,0.0,81.0,0.0,0.0
11936,54.0,0.0,80.0,14.0,0.0
11937,42.0,0.0,78.0,0.0,0.0
11938,41.0,0.0,83.0,0.0,0.0
11939,49.0,0.0,84.0,0.0,0.0
11940,54.0,0.0,88.0,0.0,0.0
11941,56.0,0.0,90.0,0.0,0.0
11942,62.0,0.0,92.0,0.0,0.0
11943,68.0,0.0,86.0,0.0,0.0
11946,42.0,0.0,76.0,0.0,0.0
11947,52.0,0.0,77.0,48.0,0.0
11948,37.0,0.0,69.0,0.0,0.0
11949,49.0,0.0,68.0,0.0,0.0
11951,42.0,0.0,61.0,0.0,0.0
11952,45.0,0.0,69.0,0.0,0.0
11953,53.0,0.0,69.0,0.0,0.0
11954,54.0,0.0,65.0,14.0,0.0
11955,48.0,0.0,70.0,0.0,0.0
11956,50.0,0.0,68.0,58.0,0.0
11957,47.0,0.0,70.0,33.0,0.0
11958,47.0,0.0,77.0,0.0,0.0
11959,46.0,0.0,80.0,0.0,0.0
11960,51.0,0.0,87.0,0.0,0.0
11961,49.0,0.0,85.0,0.0,0.0
11962,55.0,0.0,80.0,0.0,0.0
11963,46.0,0.0,75.0,0.0,0.0
11964,51.0,0.0,80.0,3.0,0.0
11965,53.0,0.0,83.0,22.0,0.0
11967,38.0,0.0,77.0,7.0,0.0
11968,53.0,0.0,76.0,0.0,0.0
11969,58.0,0.0,78.0,9.0,0.0
11970,43.0,0.0,76.0,0.0,0.0
11971,48.0,0.0,59.0,0.0,0.0
11972,37.0,0.0,62.0,0.0,0.0
11973,43.0,0.0,59.0,9.0,0.0
11974,45.0,0.0,64.0,0.0,0.0
11975,32.0,0.0,60.0,0.0,0.0
11976,24.0,0.0,52.0,0.0,0.0
11977,36.0,0.0,67.0,0.0,0.0
11978,44.0,0.0,70.0,0.0,0.0
11979,44.0,0.0,67.0,0.0,0.0
11980,37.0,0.0,45.0,20.0,0.0
11981,35.0,0.0,47.0,0.0,0.0
11982,23.0,0.0,50.0,0.0,0.0
11983,24.0,0.0,56.0,0.0,0.0
11984,25.0,0.0,59.0,0.0,0.0
11985,28.0,0.0,65.0,0.0,0.0
11986,29.0,0.0,68.0,0.0,0.0
11987,45.0,0.0,71.0,0.0,0.0
11989,35.0,0.0,63.0,2.0,0.0
11990,50.0,0.0,65.0,45.0,0.0
11991,49.0,0.0,68.0,39.0,0.0
11992,56.0,0.0,69.0,368.0,0.0
11993,49.0,0.0,66.0,34.0,0.0
11994,35.0,0.0,54.0,0.0,0.0
11995,27.0,0.0,35.0,0.0,0.0
11996,27.0,0.0,39.0,0.0,0.0
11997,31.0,0.0,59.0,0.0,0.0
11998,45.0,0.0,55.0,0.0,0.0
12000,40.0,0.0,57.0,0.0,0.0
12001,49.0,0.0,58.0,12.0,0.0
12002,42.0,0.0,57.0,18.0,0.0
12003,30.0,0.0,42.0,29.0,0.0
12004,26.0,0.0,35.0,0.0,0.0
12005,24.0,0.0,35.0,0.0,0.0
12006,25.0,0.0,41.0,0.0,0.0
12007,24.0,0.0,50.0,0.0,0.0
12008,31.0,0.0,54.0,0.0,0.0
12009,37.0,0.0,58.0,0.0,0.0
12010,50.0,0.0,59.0,98.0,0.0
12012,35.0,0.0,52.0,10.0,0.0
12013,41.0,0.0,49.0,4.0,0.0
12014,30.0,5.0,41.0,49.0,0.0
12015,22.0,0.0,34.0,0.0,0.0
12016,31.0,0.0,35.0,8.0,0.0
12017,20.0,17.0,35.0,14.0,1.0
12018,23.0,0.0,44.0,54.0,0.0
12019,37.0,0.0,46.0,11.0,0.0
12020,32.0,0.0,57.0,2.0,0.0
12021,46.0,0.0,60.0,0.0,0.0
12022,52.0,0.0,68.0,0.0,0.0
12023,59.0,0.0,68.0,4.0,0.0
12024,50.0,0.0,63.0,71.0,0.0
12025,48.0,0.0,64.0,39.0,0.0
12026,39.0,0.0,59.0,3.0,0.0
12027,32.0,0.0,43.0,0.0,0.0
12028,28.0,0.0,47.0,0.0,0.0
12029,15.0,2.0,39.0,2.0,0.0
12030,17.0,0.0,33.0,0.0,0.0
12031,25.0,0.0,33.0,0.0,0.0
12032,10.0,0.0,28.0,0.0,0.0
12033,13.0,0.0,31.0,0.0,0.0
12034,25.0,0.0,38.0,0.0,0.0
12035,35.0,0.0,43.0,5.0,0.0
12036,31.0,0.0,41.0,72.0,0.0
12037,19.0,0.0,31.0,0.0,0.0
12038,26.0,0.0,38.0,0.0,0.0
12040,30.0,0.0,39.0,5.0,0.0
12041,30.0,0.0,33.0,0.0,0.0
12042,23.0,0.0,35.0,0.0,0.0
12043,33.0,0.0,51.0,16.0,0.0
12044,47.0,0.0,56.0,10.0,0.0
12045,52.0,0.0,62.0,16.0,0.0
12047,33.0,0.0,44.0,0.0,0.0
12048,37.0,0.0,62.0,70.0,0.0
12049,25.0,0.0,37.0,0.0,0.0
12050,19.0,0.0,27.0,0.0,0.0
12051,20.0,0.0,34.0,0.0,0.0
12052,25.0,0.0,40.0,0.0,0.0
12053,27.0,0.0,38.0,0.0,0.0
12054,19.0,0.0,34.0,0.0,0.0
12055,17.0,0.0,37.0,0.0,0.0
12056,28.0,0.0,37.0,0.0,0.0
12057,28.0,0.0,35.0,0.0,0.0
12058,33.0,0.0,44.0,0.0,0.0
12059,30.0,0.0,34.0,0.0,0.0
12060,21.0,0.0,42.0,0.0,0.0
12061,36.0,0.0,49.0,15.0,0.0
12064,22.0,0.0,33.0,0.0,0.0
12065,25.0,0.0,39.0,0.0,0.0
12066,23.0,2.0,33.0,0.0,0.0
12073,31.0,0.0,36.0,0.0,0.0
12074,32.0,0.0,35.0,41.0,0.0
12075,33.0,0.0,35.0,0.0,0.0
12076,30.0,0.0,34.0,0.0,0.0
12077,21.0,0.0,30.0,0.0,0.0
12078,22.0,0.0,26.0,0.0,0.0
12080,25.0,0.0,40.0,0.0,0.0
12081,31.0,0.0,39.0,26.0,0.0
12082,27.0,0.0,32.0,0.0,0.0
12083,19.0,0.0,35.0,0.0,0.0
12084,30.0,0.0,53.0,37.0,0.0
12086,21.0,18.0,28.0,18.0,2.0
12087,11.0,0.0,25.0,0.0,1.0
12088,18.0,0.0,30.0,0.0,1.0
12089,15.0,35.0,29.0,13.0,4.0
12090,12.0,0.0,29.0,0.0,3.0
12091,12.0,0.0,28.0,0.0,2.0
12092,16.0,0.0,28.0,0.0,2.0
12093,16.0,0.0,26.0,0.0,1.0
12094,12.0,0.0,31.0,0.0,1.0
12095,12.0,0.0,32.0,0.0,0.0
12096,19.0,0.0,37.0,0.0,0.0
12097,31.0,0.0,38.0,0.0,0.0
12098,31.0,0.0,49.0,0.0,0.0
12100,32.0,0.0,39.0,0.0,0.0
12101,31.0,0.0,54.0,0.0,0.0
12102,30.0,0.0,61.0,0.0,0.0
12103,40.0,0.0,65.0,0.0,0.0
12105,35.0,0.0,57.0,0.0,0.0
12106,30.0,0.0,46.0,0.0,0.0
12107,22.0,0.0,37.0,0.0,0.0
12108,17.0,0.0,40.0,0.0,0.0
12109,23.0,0.0,47.0,0.0,0.0
12110,28.0,0.0,55.0,0.0,0.0
12111,31.0,0.0,56.0,0.0,0.0
12112,30.0,0.0,60.0,0.0,0.0
12113,31.0,0.0,69.0,0.0,0.0
12114,44.0,0.0,77.0,0.0,0.0
12115,39.0,0.0,71.0,0.0,0.0
12116,54.0,0.0,66.0,8.0,0.0
12117,49.0,0.0,70.0,3.0,0.0
12118,42.0,0.0,69.0,4.0,0.0
12119,33.0,0.0,48.0,76.0,0.0
12120,27.0,0.0,40.0,0.0,0.0
12121,30.0,0.0,40.0,0.0,0.0
12122,26.0,0.0,48.0,0.0,0.0
12123,26.0,0.0,50.0,0.0,0.0
12124,42.0,0.0,58.0,0.0,0.0
12125,30.0,0.0,55.0,0.0,0.0
12126,35.0,0.0,51.0,0.0,0.0
12127,31.0,0.0,58.0,0.0,0.0
12128,40.0,0.0,52.0,8.0,0.0
12129,34.0,0.0,45.0,34.0,0.0
12132,15.0,0.0,31.0,0.0,30.0
12133,11.0,0.0,31.0,0.0,25.0
12134,15.0,0.0,30.0,0.0,20.0
12137,34.0,0.0,57.0,21.0,0.0
12138,35.0,0.0,54.0,35.0,0.0
12139,30.0,0.0,39.0,0.0,0.0
12140,24.0,0.0,42.0,0.0,0.0
12141,25.0,0.0,50.0,0.0,0.0
12142,33.0,0.0,57.0,3.0,0.0
12143,38.0,0.0,52.0,39.0,0.0
12144,39.0,0.0,51.0,15.0,0.0
12145,38.0,0.0,47.0,0.0,0.0
12146,38.0,0.0,48.0,0.0,0.0
12147,38.0,0.0,47.0,19.0,0.0
12148,41.0,0.0,52.0,29.0,0.0
12149,32.0,0.0,52.0,3.0,0.0
12150,36.0,0.0,50.0,20.0,0.0
12151,38.0,0.0,50.0,29.0,0.0
12152,36.0,0.0,48.0,12.0,0.0
12153,31.0,0.0,56.0,0.0,0.0
12154,41.0,0.0,64.0,26.0,0.0
12155,47.0,0.0,63.0,74.0,0.0
12156,32.0,0.0,53.0,69.0,0.0
12157,31.0,0.0,48.0,0.0,0.0
12158,25.0,0.0,47.0,12.0,0.0
12159,25.0,0.0,37.0,0.0,0.0
12160,23.0,0.0,40.0,0.0,0.0
12161,27.0,0.0,49.0,0.0,0.0
12162,28.0,0.0,60.0,0.0,0.0
12163,36.0,0.0,66.0,0.0,0.0
12164,41.0,0.0,66.0,0.0,0.0
12165,38.0,0.0,61.0,0.0,0.0
12166,30.0,0.0,64.0,0.0,0.0
12167,40.0,0.0,74.0,0.0,0.0
12168,54.0,0.0,80.0,0.0,0.0
12169,48.0,0.0,77.0,19.0,0.0
12170,38.0,0.0,57.0,34.0,0.0
12171,49.0,0.0,65.0,93.0,0.0
12174,43.0,0.0,67.0,8.0,0.0
12175,37.0,0.0,65.0,28.0,0.0
12176,35.0,0.0,60.0,10.0,0.0
12177,42.0,0.0,71.0,0.0,0.0
12178,53.0,0.0,73.0,0.0,0.0
12180,30.0,0.0,58.0,0.0,0.0
12181,33.0,0.0,65.0,0.0,0.0
12182,39.0,0.0,73.0,0.0,0.0
12183,42.0,0.0,76.0,0.0,0.0
12184,49.0,0.0,79.0,0.0,0.0
12185,55.0,0.0,75.0,0.0,0.0
12186,45.0,0.0,67.0,25.0,0.0
12187,35.0,0.0,61.0,0.0,0.0
12188,38.0,0.0,61.0,0.0,0.0
12189,40.0,0.0,67.0,0.0,0.0
12190,54.0,0.0,68.0,1.0,0.0
12191,51.0,0.0,70.0,34.0,0.0
12192,47.0,0.0,77.0,0.0,0.0
12193,59.0,0.0,77.0,45.0,0.0
12194,54.0,0.0,71.0,5.0,0.0
12195,43.0,0.0,75.0,0.0,0.0
12196,53.0,0.0,75.0,0.0,0.0
12197,38.0,0.0,63.0,30.0,0.0
12198,37.0,0.0,66.0,0.0,0.0
12199,52.0,0.0,67.0,0.0,0.0
12200,51.0,0.0,66.0,0.0,0.0
12202,46.0,0.0,61.0,0.0,0.0
12203,42.0,0.0,64.0,3.0,0.0
12204,45.0,0.0,70.0,0.0,0.0
12205,54.0,0.0,66.0,2.0,0.0
12206,58.0,0.0,74.0,5.0,0.0
12207,55.0,0.0,78.0,0.0,0.0
12208,52.0,0.0,78.0,55.0,0.0
12209,48.0,0.0,75.0,28.0,0.0
12210,44.0,0.0,74.0,0.0,0.0
12211,48.0,0.0,81.0,0.0,0.0
12212,61.0,0.0,81.0,0.0,0.0
12213,59.0,0.0,86.0,0.0,0.0
12214,60.0,0.0,89.0,0.0,0.0
12215,62.0,0.0,91.0,0.0,0.0
12216,64.0,0.0,91.0,0.0,0.0
12217,67.0,0.0,89.0,0.0,0.0
12218,58.0,0.0,87.0,6.0,0.0
12219,57.0,0.0,87.0,0.0,0.0
12220,60.0,0.0,86.0,0.0,0.0
12221,59.0,0.0,84.0,0.0,0.0
12222,57.0,0.0,85.0,0.0,0.0
12223,56.0,0.0,88.0,0.0,0.0
12224,58.0,0.0,89.0,0.0,0.0
12225,61.0,0.0,93.0,0.0,0.0
12226,66.0,0.0,92.0,0.0,0.0
12227,61.0,0.0,88.0,0.0,0.0
12228,60.0,0.0,95.0,0.0,0.0
12229,60.0,0.0,95.0,0.0,0.0
12230,64.0,0.0,73.0,205.0,0.0
12231,59.0,0.0,73.0,30.0,0.0
12232,65.0,0.0,83.0,0.0,0.0
12233,69.0,0.0,84.0,74.0,0.0
12234,69.0,0.0,89.0,6.0,0.0
12235,71.0,0.0,89.0,0.0,0.0
12236,72.0,0.0,87.0,0.0,0.0
12237,58.0,0.0,75.0,21.0,0.0
12238,48.0,0.0,74.0,0.0,0.0
12239,48.0,0.0,77.0,0.0,0.0
12240,54.0,0.0,81.0,0.0,0.0
12241,61.0,0.0,82.0,0.0,0.0
12242,56.0,0.0,81.0,27.0,0.0
12243,60.0,0.0,89.0,0.0,0.0
12244,70.0,0.0,90.0,0.0,0.0
12245,61.0,0.0,90.0,0.0,0.0
12246,62.0,0.0,92.0,0.0,0.0
12247,70.0,0.0,93.0,0.0,0.0
12248,70.0,0.0,92.0,0.0,0.0
12249,72.0,0.0,92.0,0.0,0.0
12250,68.0,0.0,91.0,12.0,0.0
12251,66.0,0.0,91.0,89.0,0.0
12252,68.0,0.0,90.0,0.0,0.0
12253,69.0,0.0,94.0,0.0,0.0
12254,66.0,0.0,94.0,46.0,0.0
12255,65.0,0.0,88.0,19.0,0.0
12257,63.0,0.0,82.0,0.0,0.0
12258,58.0,0.0,84.0,0.0,0.0
12259,55.0,0.0,86.0,0.0,0.0
12260,65.0,0.0,91.0,0.0,0.0
12261,73.0,0.0,91.0,0.0,0.0
12262,67.0,0.0,88.0,0.0,0.0
12263,68.0,0.0,82.0,38.0,0.0
12264,66.0,0.0,82.0,0.0,0.0
12265,58.0,0.0,82.0,0.0,0.0
12266,59.0,0.0,87.0,0.0,0.0
12267,68.0,0.0,86.0,22.0,0.0
12268,67.0,0.0,85.0,3.0,0.0
12269,62.0,0.0,88.0,0.0,0.0
12270,62.0,0.0,89.0,0.0,0.0
12271,62.0,0.0,92.0,0.0,0.0
12272,61.0,0.0,89.0,0.0,0.0
12273,56.0,0.0,82.0,0.0,0.0
12274,61.0,0.0,79.0,99.0,0.0
12275,53.0,0.0,77.0,42.0,0.0
12276,52.0,0.0,79.0,0.0,0.0
12277,57.0,0.0,80.0,0.0,0.0
12278,53.0,0.0,84.0,0.0,0.0
12279,56.0,0.0,88.0,0.0,0.0
12280,62.0,0.0,87.0,0.0,0.0
12281,68.0,0.0,90.0,12.0,0.0
12282,67.0,0.0,94.0,0.0,0.0
12283,73.0,0.0,93.0,0.0,0.0
12284,62.0,0.0,91.0,0.0,0.0
12286,66.0,0.0,83.0,0.0,0.0
12287,59.0,0.0,84.0,0.0,0.0
12288,56.0,0.0,85.0,0.0,0.0
12289,67.0,0.0,85.0,0.0,0.0
12290,70.0,0.0,89.0,37.0,0.0
12291,67.0,0.0,86.0,283.0,0.0
12292,63.0,0.0,89.0,0.0,0.0
12293,64.0,0.0,88.0,0.0,0.0
12294,66.0,0.0,81.0,5.0,0.0
12295,59.0,0.0,81.0,0.0,0.0
12296,53.0,0.0,83.0,0.0,0.0
12297,55.0,0.0,87.0,0.0,0.0
12298,59.0,0.0,88.0,0.0,0.0
12299,61.0,0.0,85.0,0.0,0.0
12300,69.0,0.0,87.0,0.0,0.0
12301,52.0,0.0,79.0,59.0,0.0
12302,49.0,0.0,79.0,0.0,0.0
12303,56.0,0.0,89.0,0.0,0.0
12304,64.0,0.0,92.0,0.0,0.0
12306,49.0,0.0,78.0,0.0,0.0
12307,53.0,0.0,71.0,0.0,0.0
12308,45.0,0.0,69.0,0.0,0.0
12309,40.0,0.0,68.0,0.0,0.0
12310,54.0,0.0,71.0,17.0,0.0
12311,52.0,0.0,73.0,3.0,0.0
12312,56.0,0.0,88.0,2.0,0.0
12313,66.0,0.0,88.0,5.0,0.0
12314,65.0,0.0,85.0,0.0,0.0
12315,46.0,0.0,75.0,60.0,0.0
12316,38.0,0.0,56.0,0.0,0.0
12317,36.0,0.0,59.0,0.0,0.0
12318,32.0,0.0,65.0,0.0,0.0
12319,36.0,0.0,70.0,0.0,0.0
12320,37.0,0.0,71.0,0.0,0.0
12321,43.0,0.0,77.0,0.0,0.0
12322,45.0,0.0,79.0,0.0,0.0
12323,50.0,0.0,78.0,0.0,0.0
12324,51.0,0.0,77.0,0.0,0.0
12325,49.0,0.0,75.0,0.0,0.0
12326,49.0,0.0,81.0,0.0,0.0
12327,56.0,0.0,83.0,0.0,0.0
12328,65.0,0.0,81.0,0.0,0.0
12329,56.0,0.0,71.0,15.0,0.0
12330,48.0,0.0,68.0,0.0,0.0
12331,38.0,0.0,72.0,0.0,0.0
12332,53.0,0.0,71.0,0.0,0.0
12333,40.0,0.0,60.0,25.0,0.0
12334,39.0,0.0,63.0,0.0,0.0
12335,45.0,0.0,75.0,0.0,0.0
12336,58.0,0.0,72.0,0.0,0.0
12337,45.0,0.0,69.0,112.0,0.0
12338,35.0,0.0,57.0,62.0,0.0
12339,33.0,0.0,68.0,1.0,0.0
12340,39.0,0.0,69.0,0.0,0.0
12341,42.0,0.0,65.0,0.0,0.0
12342,42.0,0.0,60.0,0.0,0.0
12343,37.0,0.0,56.0,0.0,0.0
12344,42.0,0.0,53.0,2.0,0.0
12345,46.0,0.0,56.0,0.0,0.0
12348,48.0,0.0,52.0,7.0,0.0
12349,46.0,0.0,56.0,9.0,0.0
12350,33.0,0.0,54.0,0.0,0.0
12351,29.0,0.0,56.0,5.0,0.0
12353,32.0,0.0,68.0,0.0,0.0
12354,26.0,0.0,49.0,0.0,0.0
12355,30.0,0.0,58.0,0.0,0.0
12356,44.0,0.0,66.0,3.0,0.0
12357,50.0,0.0,65.0,0.0,0.0
12358,39.0,0.0,58.0,80.0,0.0
12359,25.0,0.0,46.0,0.0,0.0
12360,30.0,0.0,50.0,0.0,0.0
12361,32.0,0.0,57.0,0.0,0.0
12362,45.0,0.0,55.0,0.0,0.0
12363,36.0,0.0,63.0,0.0,0.0
12364,34.0,0.0,66.0,0.0,0.0
12365,40.0,0.0,64.0,0.0,0.0
12366,28.0,0.0,54.0,93.0,0.0
12367,20.0,25.0,34.0,40.0,2.0
12368,20.0,0.0,29.0,0.0,1.0
12370,35.0,0.0,42.0,0.0,0.0
12371,32.0,0.0,40.0,104.0,0.0
12372,33.0,0.0,43.0,0.0,0.0
12373,29.0,0.0,53.0,0.0,0.0
12374,46.0,0.0,62.0,82.0,0.0
12375,46.0,0.0,61.0,29.0,0.0
12376,40.0,0.0,56.0,4.0,0.0
12377,34.0,0.0,58.0,0.0,0.0
12378,46.0,0.0,56.0,29.0,0.0
12379,30.0,0.0,60.0,0.0,0.0
12380,27.0,0.0,40.0,0.0,0.0
12381,31.0,0.0,52.0,0.0,0.0
12382,37.0,0.0,49.0,0.0,0.0
12383,37.0,0.0,54.0,142.0,0.0
12384,29.0,0.0,43.0,0.0,0.0
12385,23.0,0.0,32.0,0.0,0.0
12386,20.0,0.0,29.0,0.0,0.0
12387,19.0,0.0,30.0,0.0,0.0
12388,22.0,0.0,32.0,8.0,0.0
12389,28.0,0.0,38.0,32.0,0.0
12390,30.0,0.0,40.0,0.0,0.0
12391,30.0,0.0,40.0,85.0,0.0
12392,15.0,40.0,40.0,27.0,4.0
12393,13.0,0.0,31.0,0.0,4.0
12394,21.0,0.0,35.0,0.0,4.0
12395,22.0,15.0,34.0,26.0,1.0
12396,24.0,0.0,32.0,0.0,0.0
12398,32.0,0.0,38.0,0.0,0.0
12399,33.0,0.0,42.0,2.0,0.0
12400,26.0,0.0,42.0,11.0,0.0
12401,20.0,0.0,30.0,0.0,0.0
12404,1.0,0.0,17.0,0.0,0.0
12405,10.0,0.0,24.0,0.0,0.0
12406,12.0,10.0,30.0,0.0,1.0
12407,6.0,20.0,35.0,5.0,2.0
12408,-11.0,5.0,6.0,3.0,3.0
12409,-17.0,0.0,0.0,0.0,3.0
12410,-16.0,0.0,-5.0,0.0,3.0
12412,-5.0,0.0,20.0,0.0,2.0
12415,-14.0,0.0,8.0,0.0,5.0
12416,-3.0,0.0,21.0,0.0,5.0
12417,17.0,0.0,29.0,0.0,5.0
12418,14.0,5.0,27.0,1.0,6.0
12419,14.0,0.0,28.0,0.0,5.0
12420,25.0,0.0,36.0,0.0,4.0
12421,18.0,0.0,35.0,0.0,3.0
12422,28.0,0.0,37.0,0.0,2.0
12423,5.0,0.0,30.0,0.0,1.0
12424,14.0,0.0,28.0,0.0,1.0
12425,16.0,0.0,24.0,0.0,0.0
12427,-14.0,0.0,16.0,0.0,4.0
12428,-4.0,0.0,16.0,0.0,4.0
12429,10.0,0.0,22.0,0.0,4.0
12430,16.0,0.0,24.0,0.0,4.0
12432,-10.0,0.0,17.0,0.0,3.0
12433,14.0,0.0,20.0,0.0,3.0
12434,1.0,0.0,20.0,0.0,3.0
12435,-15.0,0.0,16.0,0.0,3.0
12436,-17.0,0.0,14.0,0.0,3.0
12437,-24.0,0.0,4.0,0.0,3.0
12438,-6.0,0.0,18.0,0.0,3.0
12439,3.0,0.0,31.0,16.0,2.0
12440,29.0,0.0,35.0,0.0,2.0
12441,28.0,0.0,36.0,0.0,1.0
12442,24.0,0.0,38.0,0.0,2.0
12443,25.0,0.0,37.0,0.0,1.0
12444,22.0,0.0,32.0,0.0,1.0
12445,25.0,20.0,33.0,6.0,3.0
12446,22.0,10.0,30.0,0.0,4.0
12447,4.0,50.0,24.0,12.0,9.0
12448,14.0,0.0,41.0,0.0,9.0
12449,15.0,0.0,43.0,0.0,8.0
12450,30.0,0.0,44.0,7.0,4.0
12451,30.0,0.0,35.0,0.0,4.0
12452,23.0,10.0,30.0,1.0,5.0
12453,10.0,0.0,26.0,0.0,3.0
12454,7.0,0.0,21.0,0.0,3.0
12455,4.0,0.0,27.0,0.0,2.0
12456,20.0,0.0,41.0,0.0,2.0
12457,24.0,0.0,41.0,0.0,1.0
12458,33.0,0.0,40.0,31.0,0.0
12459,32.0,0.0,57.0,0.0,0.0
12460,46.0,0.0,64.0,2.0,0.0
12461,29.0,0.0,53.0,0.0,0.0
12462,30.0,0.0,54.0,0.0,0.0
12463,29.0,0.0,52.0,0.0,0.0
12464,31.0,0.0,47.0,4.0,0.0
12465,32.0,0.0,45.0,0.0,0.0
12466,39.0,0.0,48.0,0.0,0.0
12467,32.0,0.0,45.0,0.0,0.0
12468,30.0,0.0,44.0,0.0,0.0
12469,31.0,0.0,56.0,0.0,0.0
12470,32.0,0.0,63.0,0.0,0.0
12472,27.0,0.0,43.0,0.0,0.0
12473,26.0,0.0,37.0,0.0,0.0
12474,22.0,0.0,35.0,0.0,0.0
12475,11.0,40.0,30.0,6.0,4.0
12476,15.0,0.0,28.0,0.0,4.0
12482,26.0,0.0,35.0,0.0,0.0
12483,8.0,0.0,31.0,0.0,0.0
12486,8.0,0.0,25.0,0.0,3.0
12490,24.0,0.0,37.0,0.0,5.0
12491,23.0,0.0,48.0,0.0,3.0
12492,36.0,0.0,49.0,76.0,0.0
12493,23.0,0.0,38.0,0.0,0.0
12494,23.0,0.0,34.0,0.0,0.0
12495,26.0,0.0,35.0,0.0,0.0
12496,31.0,0.0,46.0,0.0,0.0
12497,30.0,10.0,46.0,68.0,1.0
12498,29.0,10.0,35.0,11.0,2.0
12499,25.0,0.0,41.0,0.0,2.0
12500,25.0,0.0,41.0,0.0,0.0
12501,32.0,0.0,41.0,0.0,0.0
12502,26.0,0.0,44.0,2.0,0.0
12503,31.0,0.0,42.0,0.0,0.0
12504,33.0,0.0,46.0,12.0,0.0
12505,33.0,0.0,47.0,0.0,0.0
12506,33.0,0.0,47.0,0.0,0.0
12507,31.0,0.0,49.0,0.0,0.0
12508,26.0,0.0,53.0,0.0,0.0
12509,33.0,0.0,54.0,0.0,0.0
12510,33.0,0.0,54.0,0.0,0.0
12511,39.0,0.0,49.0,18.0,0.0
12512,37.0,0.0,47.0,47.0,0.0
12513,36.0,0.0,42.0,19.0,0.0
12514,32.0,0.0,56.0,0.0,0.0
12515,29.0,0.0,55.0,0.0,0.0
12516,39.0,0.0,53.0,0.0,0.0
12517,33.0,0.0,52.0,0.0,0.0
12518,30.0,0.0,58.0,0.0,0.0
12519,33.0,0.0,67.0,0.0,0.0
12520,43.0,0.0,65.0,39.0,0.0
12521,45.0,0.0,61.0,35.0,0.0
12522,45.0,0.0,57.0,10.0,0.0
12523,43.0,0.0,53.0,16.0,0.0
12524,35.0,0.0,50.0,10.0,0.0
12525,36.0,0.0,47.0,34.0,0.0
12526,32.0,0.0,51.0,0.0,0.0
12527,39.0,0.0,59.0,0.0,0.0
12529,40.0,0.0,52.0,0.0,0.0
12530,39.0,0.0,50.0,108.0,0.0
12531,42.0,0.0,47.0,55.0,0.0
12532,38.0,0.0,70.0,0.0,0.0
12533,49.0,0.0,80.0,0.0,0.0
12534,59.0,0.0,80.0,69.0,0.0
12535,58.0,0.0,76.0,0.0,0.0
12536,52.0,0.0,69.0,0.0,0.0
12537,49.0,0.0,69.0,0.0,0.0
12538,39.0,0.0,59.0,0.0,0.0
12539,32.0,0.0,61.0,0.0,0.0
12541,44.0,0.0,52.0,0.0,0.0
12542,41.0,0.0,60.0,14.0,0.0
12543,43.0,0.0,65.0,0.0,0.0
12544,48.0,0.0,70.0,0.0,0.0
12546,40.0,0.0,52.0,0.0,0.0
12547,36.0,0.0,69.0,0.0,0.0
12548,55.0,0.0,70.0,0.0,0.0
12549,48.0,0.0,70.0,0.0,0.0
12551,37.0,0.0,64.0,0.0,0.0
12552,35.0,0.0,66.0,0.0,0.0
12553,32.0,0.0,66.0,0.0,0.0
12554,39.0,0.0,71.0,0.0,0.0
12555,60.0,0.0,87.0,0.0,0.0
12556,59.0,0.0,87.0,0.0,0.0
12558,48.0,0.0,71.0,2.0,0.0
12559,63.0,0.0,79.0,7.0,0.0
12560,60.0,0.0,81.0,53.0,0.0
12561,45.0,0.0,74.0,0.0,0.0
12562,56.0,0.0,75.0,0.0,0.0
12563,56.0,0.0,78.0,82.0,0.0
12564,45.0,0.0,66.0,0.0,0.0
12566,42.0,0.0,51.0,27.0,0.0
12567,42.0,0.0,60.0,0.0,0.0
12568,40.0,0.0,73.0,0.0,0.0
12569,54.0,0.0,78.0,0.0,0.0
12570,56.0,0.0,87.0,0.0,0.0
12571,57.0,0.0,85.0,14.0,0.0
12572,51.0,0.0,83.0,0.0,0.0
12573,65.0,0.0,88.0,0.0,0.0
12574,70.0,0.0,88.0,0.0,0.0
12575,71.0,0.0,91.0,0.0,0.0
12576,73.0,0.0,87.0,0.0,0.0
12577,71.0,0.0,89.0,0.0,0.0
12578,69.0,0.0,90.0,0.0,0.0
12579,59.0,0.0,86.0,0.0,0.0
12580,54.0,0.0,92.0,0.0,0.0
12581,72.0,0.0,93.0,0.0,0.0
12584,55.0,0.0,77.0,0.0,0.0
12585,69.0,0.0,90.0,0.0,0.0
12586,76.0,0.0,89.0,0.0,0.0
12587,61.0,0.0,87.0,40.0,0.0
12589,60.0,0.0,80.0,0.0,0.0
12590,55.0,0.0,86.0,0.0,0.0
12592,60.0,0.0,79.0,0.0,0.0
12593,51.0,0.0,78.0,0.0,0.0
12594,47.0,0.0,85.0,0.0,0.0
12596,62.0,0.0,81.0,22.0,0.0
12598,54.0,0.0,76.0,0.0,0.0
12599,56.0,0.0,83.0,0.0,0.0
